PSR,Edot,Bstar,P,Ecl,Lgamma,Ea,Ecb,E10,Gammas,E0,d,b
J1901−0125,34.81291335664285,8.633468455579587,0.4471580313422192,0.5646660642520893,34.11394335230683,1.14,1.22,12.80,0.32014628611105395,0.14301480025409505,-0.3142582613977364,-0.17587416608345102
J1902−5105,34.819543935541866,8.230448921378274,0.2304489213782739,0.6074550232146685,33.88081359228079,0.55,1.41,10.90,0.3443922736851107,0.037426497940623665,-0.42712839779951983,-0.17587416608345102
J1903−7051,33.81291335664285,8.361727836017593,0.5563025007672873,0.4014005407815441,32.74036268949424,2.57,0.69,14.00,0.20682587603184974,0.22788670461367352,-0.09366495819490933,-0.17587416608345102
J1907+0602,36.44715803134222,12.612783856719735,2.0277572046905536,0.6031443726201823,35.30102999566398,0.96,0.00,14.50,0.37291200297010657,0.2787536009528289,-0.23732143627256383,-0.5686362358410126
J1908+2105,34.505149978319906,8.397940008672037,0.414973347970818,0.7168377232995244,33.60205999132796,1.77,2.06,20.90,0.30319605742048883,0.2648178230095365,-0.38615817812393083,-0.17587416608345102
J1913+0904,35.204119982655925,12.361727836017593,2.2127201544178425,0.3521825181113625,34.32221929473392,1.69,0.59,10.40,0.34044411484011833,0.31386722036915343,0.012837224705172217,-0.17587416608345102
J1921+0137,34.690196080028514,8.477121254719663,0.3979400086720376,0.6414741105040995,34.518513939877884,1.32,1.59,16.00,0.3074960379132129,0.15228834438305647,-0.3851027839668654,-0.17587416608345102
J1921+1929,34.88649072517248,8.6232492903979,0.414973347970818,0.42651126136457523,33.39794000867204,2.55,0.76,14.50,0.3074960379132129,0.42160392686983106,0.00860017176191757,-0.17587416608345102
J1925+1720,35.97772360528885,12.079181246047625,1.8790958795000727,0.27184160653649897,34.462397997898954,1.18,0.44,7.50,0.437750562820388,0.37106786227173627,0.13033376849500614,-0.17587416608345102
J1932+2220,35.8750612633917,12.5910646070265,2.1598678470925665,0.41664050733828095,34.863322860120455,1.06,0.73,9.25,0.39093510710337914,0.3053513694466238,-0.05848856736559697,-0.17587416608345102
J1935+2025,36.67209785793572,12.477121254719663,1.9036325160842376,0.2576785748691845,34.74036268949424,0.55,0.42,5.13,0.4409090820652177,0.17897694729316943,0.01703333929878037,-0.17587416608345102
J1939+2134,36.04139268515822,8.740362689494244,0.2041199826559248,0.5145477526602861,34.47712125471966,0.68,1.02,9.47,0.38381536598043126,0.22271647114758325,-0.21041928783557454,-0.17587416608345102
J1952+3252,36.568201724066995,11.812913356642856,1.5965970956264601,0.5921767573958668,35.204119982655925,0.94,0.01,13.60,0.35793484700045375,0.20951501454263097,-0.2502636844309389,-0.47108329972234525
J1954+2836,36.04139268515822,12.278753600952829,1.967079734144497,0.6232492903979004,34.690196080028514,1.17,1.49,14.60,0.3242824552976926,0.18184358794477254,-0.3467874862246563,-0.17587416608345102
J1957+5033,33.72427586960079,12.342422680822207,2.5737995822157407,0.06818586174616162,33.763427993562935,0.76,0.22,4.26,0.3010299956639812,-0.11918640771920865,0.004321373782642578,-0.17587416608345102
J1958+2846,35.53147891704226,13.041392685158225,2.462996612028056,0.4742162640762552,34.68124123737559,1.15,0.89,10.70,0.32014628611105395,0.13353890837021754,-0.23062267392386154,-0.17587416608345102
J1959+2048,35.04139268515822,8.278753600952829,0.2041199826559248,0.31806333496276157,33.568201724066995,1.04,0.52,7.66,0.31175386105575426,0.045322978786657475,-0.13489602535887207,-0.17587416608345102
J2006+0148,34.11394335230683,8.041392685158225,0.3424226808222063,0.6273658565927327,33.3424226808222,3.37,1.51,23.40,0.22530928172586284,0.3096301674258988,-0.266000713461613,-0.17587416608345102
J2006+3102,35.3424226808222,12.431363764158988,2.2140486794119414,0.49554433754644844,34.662757831681574,1.47,0.96,12.50,0.3242824552976926,0.24054924828259971,-0.18111458540599013,-0.17587416608345102
J2017+0603,34.11394335230683,8.301029995663981,0.4623979978989561,0.5526682161121932,33.919078092376076,3.17,1.17,20.00,0.2013971243204515,0.25527250510330607,-0.22694530663573742,-0.17587416608345102
J2017−1614,33.89209460269048,8.0,0.36172783601759284,0.6232492903979004,33.204119982655925,1.60,1.50,16.60,0.2787536009528289,0.10720996964786837,-0.3979400086720376,-0.17587416608345102
J2021+3651,36.53147891704226,12.633468455579587,2.015778756389041,0.5378190950732742,35.27875360095283,1.03,0.00,12.80,0.37291200297010657,0.2648178230095365,-0.1752235375244543,-0.5934598195660449
J2021+4026,35.079181246047625,12.7160033436348,2.423737249982329,0.45024910831936105,35.643452676486184,0.84,0.02,8.82,0.3979400086720376,0.2355284469075489,-0.10237290870955855,-0.41341269532824504
J2022+3842,37.47712125471966,12.44715803134222,1.6866362692622934,0.4082399653118496,35.505149978319906,0.20,0.71,4.96,0.43136376415898736,0.10380372095595687,-0.1857524042680798,-0.17587416608345102
J2030+3641,34.505149978319906,12.176091259055681,2.3012470886362113,0.30319605742048883,35.380211241711606,1.87,0.49,10.10,0.27184160653649897,0.21748394421390627,-0.00261361560268669,-0.17587416608345102
J2030+4415,34.3424226808222,12.204119982655925,2.3562171342197353,0.2013971243204515,33.43136376415899,1.20,0.35,6.73,0.3159703454569177,0.10720996964786837,0.02530586526477026,-0.17587416608345102
J2032+4127,35.17609125905568,12.230448921378274,2.1559430179718366,0.6180480967120927,34.47712125471966,2.53,0.50,22.50,0.32014628611105395,0.4653828514484183,-0.1643094285075744,-0.2831622767004755
J2039−3616,33.97772360528885,8.342422680822207,0.5185139398778874,0.39093510710337914,33.11394335230683,1.18,0.67,9.30,0.28103336724772754,0.00860017176191757,-0.2298847052128984,-0.17587416608345102
J2039−5617,34.380211241711606,8.361727836017593,0.43136376415898736,0.69810054562339,33.778151250383644,1.47,1.94,18.80,0.2787536009528289,0.04139268515822508,-0.5171264163912462,-0.17587416608345102
J2042+0246,33.67209785793572,8.477121254719663,0.6532125137753437,0.04139268515822508,32.462397997898954,0.84,0.20,4.32,0.33243845991560533,-0.022276394711152253,0.09691001300805642,-0.17587416608345102
J2043+1711,34.079181246047625,8.113943352306837,0.38021124171160603,0.5965970956264602,33.819543935541866,1.87,1.36,16.90,0.25527250510330607,0.08635983067474821,-0.384049948343599,-0.17587416608345102
J2043+2740,34.7481880270062,11.672097857935718,1.9827233876685453,0.15228834438305647,33.380211241711606,0.83,0.29,5.13,0.31386722036915343,-0.05060999335508721,-0.0329202658555029,-0.17587416608345102
J2047+1053*,34.04139268515822,8.612783856719735,0.6334684555795865,0.7972675408307164,33.60205999132796,2.75,2.72,29.50,0.26245108973042947,0.24797326636180664,-0.4775557664936801,-0.17587416608345102
J2051−0827,33.716003343634796,8.505149978319906,0.6532125137753437,0.2648178230095365,32.81291335664285,2.33,0.43,10.70,0.21748394421390627,0.24551266781414982,0.05307844348341968,-0.17587416608345102
J2055+2539,33.690196080028514,12.176091259055681,2.5046067706419537,0.1846914308175988,33.380211241711606,1.21,0.30,6.61,0.31386722036915343,0.10720996964786837,0.045322978786657475,-0.18442225167573273
J2115+5448,35.230448921378276,8.778151250383644,0.414973347970818,0.39093510710337914,33.90848501887865,3.06,0.67,15.10,0.2380461031287954,0.38381536598043126,0.021189299069938092,-0.17587416608345102
J2124−3358,33.380211241711606,8.414973347970818,0.6901960800285137,0.3053513694466238,32.89209460269048,1.95,0.50,10.30,0.17318626841227402,0.04921802267018165,-0.11577123036739606,-0.17587416608345102
J2208+4056,32.90848501887865,12.397940008672037,2.8041394323353503,-0.20760831050174613,32.505149978319906,0.32,0.09,1.73,0.4727564493172124,-0.18708664335714442,0.2355284469075489,-0.17587416608345102
J2214+3000,34.230448921378276,8.431363764158988,0.4913616938342727,0.3463529744506387,33.14612803567824,1.76,0.57,10.50,0.20951501454263097,0.037426497940623665,-0.16685288808721482,-0.17587416608345102
J2215+5135,34.869231719730976,8.602059991327963,0.414973347970818,0.6875289612146344,34.230448921378276,1.45,1.87,18.20,0.287801729930226,0.08635983067474821,-0.4762535331884355,-0.17587416608345102
J2229+6114,37.36172783601759,12.431363764158988,1.7126497016272113,0.7092699609758307,35.414973347970815,0.76,0.01,16.70,0.36361197989214433,0.22271647114758325,-0.36051351073141397,-0.5114492834995558
J2234+0944,33.61278385671974,8.255272505103306,0.5563025007672873,0.5250448070368452,33.47712125471966,1.87,1.07,14.70,0.25527250510330607,0.12385164096708581,-0.28735029837278864,-0.17587416608345102
J2238+5903,35.94939000664491,12.732393759822969,2.2113875529368587,0.5705429398818975,34.80617997398389,0.67,1.25,10.70,0.35410843914740087,0.13033376849500614,-0.32882715728491674,-0.17587416608345102
J2240+5832,35.3424226808222,12.301029995663981,2.1458177144918276,0.615950051656401,34.79239168949825,1.14,1.46,14.30,0.35024801833416286,0.287801729930226,-0.27002571430044436,-0.17587416608345102
J2241−5236,34.27875360095283,8.146128035678238,0.3424226808222063,0.35793484700045375,33.44715803134222,1.90,0.60,11.10,0.2966651902615311,0.26951294421791633,-0.024568191490737076,-0.17587416608345102
J2256−1024,34.53147891704226,8.32221929473392,0.36172783601759284,0.5145477526602861,33.6232492903979,1.41,1.03,12.70,0.2648178230095365,0.00860017176191757,-0.3535962737769304,-0.17587416608345102
J2302+4442,33.579783596616814,8.556302500767288,0.7160033436347992,0.48144262850230496,33.544068044350276,2.48,2.08,14.40,0.26717172840301384,0.31175386105575426,-0.14387555575769967,-0.06905096883247698
J2310−0555,34.04139268515822,8.176091259055681,0.414973347970818,0.32014628611105395,33.204119982655925,1.74,0.52,9.95,0.21748394421390627,0.06445798922691845,-0.12320502379929942,-0.17587416608345102
J2317+1439,33.3424226808222,8.079181246047625,0.5314789170422551,-0.2596373105057561,32.32221929473392,1.58,0.03,3.52,0.07188200730612536,0.1367205671564068,0.7363965022766424,-0.17587416608345102
J2339−0533,34.3424226808222,8.414973347970818,0.4623979978989561,0.60422605308447,33.6232492903979,2.40,1.40,19.10,0.20682587603184974,0.037426497940623665,-0.42365864979420714,-0.17587416608345102
